Donors Returns - 2013-14,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/08/2013 12:00:00 AM","2590.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","11/07/2013 12:00:00 AM","2545.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","2498.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","2421.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/10/2013 12:00:00 AM","2400.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","01/11/2013 12:00:00 AM","2400.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/07/2013 12:00:00 AM","2299.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","2299.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","2263.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/11/2013 12:00:00 AM","2205.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/03/2014 12:00:00 AM","2200.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","24/02/2014 12:00:00 AM","2194.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","2189.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","2189.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","02/07/2013 12:00:00 AM","2185.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","03/10/2013 12:00:00 AM","2097.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/11/2013 12:00:00 AM","2020.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/10/2013 12:00:00 AM","2020.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","2010.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","1995.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/04/2014 12:00:00 AM","1994.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/08/2013 12:00:00 AM","1880.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/08/2013 12:00:00 AM","1880.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","24/08/2013 12:00:00 AM","1800.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","11/09/2013 12:00:00 AM","1800.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/08/2013 12:00:00 AM","1645.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","1639.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","11/07/2013 12:00:00 AM","1595.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","04/07/2013 12:00:00 AM","1558.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","29/09/2013 12:00:00 AM","1515.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","31/08/2013 12:00:00 AM","1500.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","1432.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","15/07/2013 12:00:00 AM","1354.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","31/12/2013 12:00:00 AM","1354.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","29/08/2013 12:00:00 AM","1311.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","1251.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","1227.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","1227.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","10/10/2013 12:00:00 AM","1219.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","10/10/2013 12:00:00 AM","1190.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","1166.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","1103.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/04/2014 12:00:00 AM","1100.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","01/06/2014 12:00:00 AM","1100.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","1093.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/06/2014 12:00:00 AM","1080.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","1034.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","918.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","911.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/10/2013 12:00:00 AM","910.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","903.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/11/2013 12:00:00 AM","900.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","24/10/2013 12:00:00 AM","900.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/01/2014 12:00:00 AM","900.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","900.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","16/08/2013 12:00:00 AM","812.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","27/08/2013 12:00:00 AM","778.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","22/01/2014 12:00:00 AM","770.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/08/2013 12:00:00 AM","748.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","04/07/2013 12:00:00 AM","743.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","733.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/11/2013 12:00:00 AM","716.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","18/10/2013 12:00:00 AM","685.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","16/01/2014 12:00:00 AM","660.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","22/01/2014 12:00:00 AM","660.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","22/01/2014 12:00:00 AM","660.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","22/08/2013 12:00:00 AM","660.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","31/07/2013 12:00:00 AM","640.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/11/2013 12:00:00 AM","606.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","27/08/2013 12:00:00 AM","600.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/08/2013 12:00:00 AM","600.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","22/11/2013 12:00:00 AM","586.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","04/10/2013 12:00:00 AM","549.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/08/2013 12:00:00 AM","520.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","18/10/2013 12:00:00 AM","496.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","495.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/07/2013 12:00:00 AM","489.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","28/08/2013 12:00:00 AM","479.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","465.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","03/06/2014 12:00:00 AM","454.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","428.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","19/09/2013 12:00:00 AM","423.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","29/08/2013 12:00:00 AM","413.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","396.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","377.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","31/05/2014 12:00:00 AM","375.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","362.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","19/09/2013 12:00:00 AM","343.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/09/2013 12:00:00 AM","341.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","341.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","12/09/2013 12:00:00 AM","336.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","05/09/2013 12:00:00 AM","325.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/10/2013 12:00:00 AM","305.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/09/2013 12:00:00 AM","300.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","16/09/2013 12:00:00 AM","300.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","300.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","290.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","272.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","272.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","29/08/2013 12:00:00 AM","240.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/09/2013 12:00:00 AM","236.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","11/09/2013 12:00:00 AM","226.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/09/2013 12:00:00 AM","225.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/07/2013 12:00:00 AM","220.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","204.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","27/03/2014 12:00:00 AM","195.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","10/10/2013 12:00:00 AM","192.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","03/10/2013 12:00:00 AM","187.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/09/2013 12:00:00 AM","181.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","03/10/2013 12:00:00 AM","170.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","06/09/2013 12:00:00 AM","167.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/09/2013 12:00:00 AM","159.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","08/08/2013 12:00:00 AM","151.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/09/2013 12:00:00 AM","144.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/09/2013 12:00:00 AM","140.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/03/2014 12:00:00 AM","137.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/03/2014 12:00:00 AM","137.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/03/2014 12:00:00 AM","137.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","17/03/2014 12:00:00 AM","137.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","10/10/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/09/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","26/09/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","23/09/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","136.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/01/2014 12:00:00 AM","101.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","30/09/2013 12:00:00 AM","92.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","13/09/2013 12:00:00 AM","89.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/01/2014 12:00:00 AM","82.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/01/2014 12:00:00 AM","80.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","25/07/2013 12:00:00 AM","80.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
"Palmer Coolum Resort","PO Box 78","COOLUM BEACH","QLD","4573","Palmer United Party","09/08/2013 12:00:00 AM","68.0000",
